state,county,hospitals,coverage,avg_score,state_name,population,poverty,percent,poverty_percent,original_county,fit,lwr,upr,result
TX,LLANO,1.0,19.0,18.0,texas,19440,2868.0,14.9,0.1,Llano County,1.0,-1.0,3.0,In Range
TX,LOVING,0.0,0.0,NA,texas,87,8.0,9.3,0.1,Loving County,1.0,-1.0,3.0,In Range
TX,LUBBOCK,6.0,49.0,NA,texas,295039,49964.0,17.7,0.2,Lubbock County,3.0,1.0,5.0,Over
TX,LYNN,1.0,6.0,NA,texas,5753,1044.0,18.3,0.2,Lynn County,1.0,-1.0,3.0,In Range
TX,MCCULLOCH,1.0,8.0,NA,texas,8200,1520.0,18.9,0.2,McCulloch County,1.0,-1.0,3.0,In Range
TX,MCLENNAN,2.0,122.0,34.0,texas,243088,46019.0,19.7,0.2,McLennan County,3.0,0.0,5.0,In Range
TX,MCMULLEN,0.0,0.0,NA,texas,804,73.0,9.2,0.1,McMullen County,1.0,-1.0,3.0,In Range
TX,MADISON,1.0,14.0,NA,texas,13852,2429.0,21.5,0.2,Madison County,1.0,-1.0,3.0,In Range
TX,MARION,0.0,0.0,NA,texas,10114,2307.0,23.1,0.2,Marion County,1.0,-1.0,3.0,In Range
TX,MARTIN,1.0,5.0,NA,texas,5450,674.0,12.5,0.1,Martin County,1.0,-1.0,3.0,In Range
TX,MASON,0.0,0.0,NA,texas,4073,603.0,14.8,0.1,Mason County,1.0,-1.0,3.0,In Range
TX,MATAGORDA,2.0,18.0,NA,texas,36469,7950.0,22.1,0.2,Matagorda County,1.0,-1.0,3.0,In Range
TX,MAVERICK,1.0,57.0,13.0,texas,57188,14808.0,26.5,0.3,Maverick County,1.0,-1.0,3.0,In Range
TX,MEDINA,1.0,48.0,24.0,texas,47876,6510.0,14.3,0.1,Medina County,1.0,-1.0,3.0,In Range
TX,MENARD,0.0,0.0,NA,texas,2150,478.0,22.7,0.2,Menard County,1.0,-1.0,3.0,In Range
TX,MIDLAND,1.0,156.0,26.0,texas,155990,15319.0,9.9,0.1,Midland County,2.0,-0.0,4.0,In Range
TX,MILAM,2.0,12.0,NA,texas,24254,4361.0,18.3,0.2,Milam County,1.0,-1.0,3.0,In Range
TX,MILLS,0.0,0.0,NA,texas,4886,802.0,17.1,0.2,Mills County,1.0,-1.0,3.0,In Range
TX,MITCHELL,1.0,9.0,12.0,texas,9081,1451.0,20.7,0.2,Mitchell County,1.0,-1.0,3.0,In Range
TX,MONTAGUE,1.0,19.0,19.0,texas,19428,2836.0,14.8,0.1,Montague County,1.0,-1.0,3.0,In Range
TX,MONTGOMERY,6.0,87.0,NA,texas,519054,55864.0,10.9,0.1,Montgomery County,5.0,3.0,7.0,In Range
TX,MOORE,1.0,22.0,17.0,texas,22293,3208.0,14.6,0.1,Moore County,1.0,-1.0,3.0,In Range
TX,MORRIS,0.0,0.0,NA,texas,12691,2345.0,18.6,0.2,Morris County,1.0,-1.0,3.0,In Range
TX,MOTLEY,0.0,0.0,NA,texas,1153,201.0,17.5,0.2,Motley County,1.0,-1.0,3.0,In Range
TX,NACOGDOCHES,2.0,33.0,33.5,texas,65271,13685.0,22.7,0.2,Nacogdoches County,1.0,-1.0,3.0,In Range
TX,NAVARRO,1.0,48.0,20.0,texas,48034,9567.0,20.3,0.2,Navarro County,1.0,-1.0,3.0,In Range
TX,NEWTON,0.0,0.0,NA,texas,14146,2703.0,20.2,0.2,Newton County,1.0,-1.0,3.0,In Range
TX,NOLAN,1.0,15.0,16.0,texas,15105,2632.0,17.9,0.2,Nolan County,1.0,-1.0,3.0,In Range
TX,NUECES,4.0,89.0,NA,texas,356494,58798.0,16.8,0.2,Nueces County,3.0,1.0,5.0,In Range
TX,OCHILTREE,1.0,11.0,NA,texas,10720,1145.0,10.7,0.1,Ochiltree County,1.0,-1.0,3.0,In Range
TX,OLDHAM,0.0,0.0,NA,texas,2072,284.0,15.6,0.1,Oldham County,1.0,-1.0,3.0,In Range
TX,ORANGE,0.0,0.0,NA,texas,83519,13175.0,16.0,0.2,Orange County,1.0,-1.0,3.0,In Range
TX,PALOPINTO,1.0,28.0,9.0,texas,27976,5146.0,18.6,0.2,Palo Pinto County,1.0,-1.0,3.0,In Range
TX,PANOLA,1.0,24.0,24.0,texas,23839,3626.0,15.5,0.2,Panola County,1.0,-1.0,3.0,In Range
TX,PARKER,1.0,123.0,9.0,texas,122565,11997.0,9.9,0.1,Parker County,2.0,-0.0,4.0,In Range
TX,PARMER,1.0,10.0,NA,texas,9881,1433.0,14.6,0.1,Parmer County,1.0,-1.0,3.0,In Range
TX,PECOS,2.0,8.0,NA,texas,15907,2448.0,17.8,0.2,Pecos County,1.0,-1.0,3.0,In Range
TX,POLK,1.0,46.0,46.0,texas,46192,7687.0,18.5,0.2,Polk County,1.0,-1.0,3.0,In Range
TX,POTTER,3.0,41.0,NA,texas,122276,24669.0,21.5,0.2,Potter County,2.0,-0.0,4.0,In Range
TX,PRESIDIO,0.0,0.0,NA,texas,7040,1520.0,21.8,0.2,Presidio County,1.0,-1.0,3.0,In Range
TX,RAINS,0.0,0.0,NA,texas,11029,1633.0,14.9,0.1,Rains County,1.0,-1.0,3.0,In Range
TX,RANDALL,0.0,0.0,NA,texas,128684,12181.0,9.7,0.1,Randall County,2.0,-0.0,4.0,In Range
TX,REAGAN,1.0,4.0,NA,texas,3746,417.0,11.2,0.1,Reagan County,1.0,-1.0,3.0,In Range
TX,REAL,0.0,0.0,NA,texas,3359,615.0,18.7,0.2,Real County,1.0,-1.0,3.0,In Range
TX,REDRIVER,0.0,0.0,NA,texas,12472,2465.0,20.1,0.2,Red River County,1.0,-1.0,3.0,In Range
TX,REEVES,1.0,14.0,NA,texas,14391,2785.0,24.8,0.2,Reeves County,1.0,-1.0,3.0,In Range
TX,REFUGIO,1.0,7.0,NA,texas,7302,1211.0,16.9,0.2,Refugio County,1.0,-1.0,3.0,In Range
TX,ROBERTS,0.0,0.0,NA,texas,921,67.0,7.3,0.1,Roberts County,1.0,-1.0,3.0,In Range
TX,ROBERTSON,0.0,0.0,NA,texas,16448,3096.0,19.0,0.2,Robertson County,1.0,-1.0,3.0,In Range
TX,ROCKWALL,2.0,44.0,19.0,texas,87635,5944.0,6.8,0.1,Rockwall County,1.0,-1.0,3.0,In Range
TX,RUNNELS,2.0,5.0,NA,texas,10406,1846.0,18.1,0.2,Runnels County,1.0,-1.0,3.0,In Range
TX,RUSK,1.0,53.0,22.0,texas,53270,8053.0,16.6,0.2,Rusk County,1.0,-1.0,3.0,In Range
TX,SABINE,1.0,10.0,NA,texas,10339,1951.0,19.0,0.2,Sabine County,1.0,-1.0,3.0,In Range
TX,SANAUGUSTINE,1.0,9.0,NA,texas,8584,1995.0,23.9,0.2,San Augustine County,1.0,-1.0,3.0,In Range
TX,SANJACINTO,0.0,0.0,NA,texas,27096,5009.0,18.6,0.2,San Jacinto County,1.0,-1.0,3.0,In Range
TX,SANPATRICIO,1.0,67.0,50.0,texas,66924,10452.0,15.8,0.2,San Patricio County,1.0,-1.0,3.0,In Range
TX,SANSABA,0.0,0.0,NA,texas,5830,1058.0,20.3,0.2,San Saba County,1.0,-1.0,3.0,In Range
TX,SCHLEICHER,1.0,3.0,NA,texas,3159,427.0,13.6,0.1,Schleicher County,1.0,-1.0,3.0,In Range
TX,SCURRY,1.0,17.0,NA,texas,17356,2218.0,14.1,0.1,Scurry County,1.0,-1.0,3.0,In Range
TX,SHACKELFORD,0.0,0.0,NA,texas,3323,434.0,13.1,0.1,Shackelford County,1.0,-1.0,3.0,In Range
TX,SHELBY,0.0,0.0,NA,texas,25581,5546.0,22.0,0.2,Shelby County,1.0,-1.0,3.0,In Range
TX,SHERMAN,0.0,0.0,NA,texas,3077,407.0,13.4,0.1,Sherman County,1.0,-1.0,3.0,In Range
TX,SMITH,4.0,55.0,40.25,texas,220050,38908.0,18.1,0.2,Smith County,2.0,0.0,4.0,In Range
TX,SOMERVELL,1.0,9.0,15.0,texas,8665,1030.0,12.1,0.1,Somervell County,1.0,-1.0,3.0,In Range
TX,STARR,1.0,63.0,15.0,texas,63149,21981.0,35.4,0.3,Starr County,1.0,-1.0,3.0,In Range
TX,STEPHENS,1.0,9.0,16.0,texas,9375,1807.0,20.8,0.2,Stephens County,1.0,-1.0,3.0,In Range
TX,STERLING,0.0,0.0,NA,texas,1352,154.0,11.8,0.1,Sterling County,1.0,-1.0,3.0,In Range
TX,STONEWALL,1.0,1.0,NA,texas,1397,212.0,15.5,0.2,Stonewall County,1.0,-1.0,3.0,In Range
TX,SUTTON,1.0,4.0,NA,texas,3971,522.0,13.2,0.1,Sutton County,1.0,-1.0,3.0,In Range
TX,SWISHER,1.0,8.0,NA,texas,7584,1449.0,20.9,0.2,Swisher County,1.0,-1.0,3.0,In Range
TX,TARRANT,22.0,88.0,NA,texas,1946346,291534.0,15.2,0.1,Tarrant County,16.0,14.0,18.0,Over
TX,TAYLOR,2.0,68.0,53.5,texas,135044,20789.0,15.9,0.2,Taylor County,2.0,-0.0,4.0,In Range
TX,TERRELL,0.0,0.0,NA,texas,893,168.0,18.1,0.2,Terrell County,1.0,-1.0,3.0,In Range
TX,TERRY,1.0,13.0,55.0,texas,12773,2469.0,21.2,0.2,Terry County,1.0,-1.0,3.0,In Range
TX,THROCKMORTON,1.0,2.0,NA,texas,1614,228.0,14.2,0.1,Throckmorton County,1.0,-1.0,3.0,In Range
TX,TITUS,1.0,32.0,41.0,texas,32487,6564.0,20.6,0.2,Titus County,1.0,-1.0,3.0,In Range
TX,TOMGREEN,2.0,58.0,14.5,texas,116881,17398.0,15.6,0.1,Tom Green County,2.0,-0.0,4.0,In Range
TX,TRAVIS,12.0,96.0,NA,texas,1150996,188959.0,16.7,0.2,Travis County,10.0,7.0,12.0,In Range
TX,TRINITY,1.0,14.0,16.0,texas,14241,2800.0,19.9,0.2,Trinity County,1.0,-1.0,3.0,In Range
TX,TYLER,1.0,21.0,30.0,texas,21389,3737.0,19.3,0.2,Tyler County,1.0,-1.0,3.0,In Range
TX,UPSHUR,0.0,0.0,NA,texas,40366,5816.0,14.6,0.1,Upshur County,1.0,-1.0,3.0,In Range
TX,UPTON,2.0,2.0,NA,texas,3465,483.0,14.3,0.1,Upton County,1.0,-1.0,3.0,In Range
TX,UVALDE,1.0,27.0,22.0,texas,27214,5859.0,22.1,0.2,Uvalde County,1.0,-1.0,3.0,In Range
TX,VALVERDE,1.0,49.0,29.0,texas,48916,10453.0,22.2,0.2,Val Verde County,1.0,-1.0,3.0,In Range
TX,VANZANDT,0.0,0.0,NA,texas,52839,8294.0,15.9,0.2,Van Zandt County,1.0,-1.0,3.0,In Range
TX,VICTORIA,2.0,46.0,21.0,texas,91217,14135.0,15.8,0.2,Victoria County,1.0,-1.0,3.0,In Range
TX,WALKER,1.0,70.0,33.0,texas,69798,13767.0,26.3,0.2,Walker County,1.0,-1.0,3.0,In Range
TX,WALLER,0.0,0.0,NA,texas,46798,6874.0,16.1,0.1,Waller County,1.0,-1.0,3.0,In Range
TX,WARD,1.0,12.0,NA,texas,11613,1604.0,14.0,0.1,Ward County,1.0,-1.0,3.0,In Range
TX,WASHINGTON,1.0,34.0,20.0,texas,34413,4894.0,15.0,0.1,Washington County,1.0,-1.0,3.0,In Range
TX,WEBB,2.0,134.0,17.5,texas,267018,85109.0,32.3,0.3,Webb County,3.0,1.0,5.0,In Range
TX,WHARTON,2.0,21.0,28.5,texas,41197,6849.0,16.8,0.2,Wharton County,1.0,-1.0,3.0,In Range
TX,WHEELER,2.0,3.0,NA,texas,5678,682.0,12.0,0.1,Wheeler County,1.0,-1.0,3.0,In Range
TX,WICHITA,3.0,44.0,30.666666666666668,texas,132955,23210.0,19.3,0.2,Wichita County,2.0,-0.0,4.0,In Range
TX,WILBARGER,1.0,13.0,13.0,texas,12944,2e3,15.8,0.2,Wilbarger County,1.0,-1.0,3.0,In Range
TX,WILLACY,0.0,0.0,NA,texas,21917,7209.0,38.8,0.3,Willacy County,1.0,-1.0,3.0,In Range
TX,WILLIAMSON,6.0,82.0,NA,texas,489428,37898.0,7.8,0.1,Williamson County,4.0,2.0,7.0,In Range
TX,WILSON,1.0,46.0,23.0,texas,46440,5029.0,11.0,0.1,Wilson County,1.0,-1.0,3.0,In Range
TX,WINKLER,1.0,8.0,NA,texas,7798,1041.0,13.5,0.1,Winkler County,1.0,-1.0,3.0,In Range
TX,WISE,1.0,62.0,9.0,texas,61813,6044.0,10.0,0.1,Wise County,1.0,-1.0,3.0,In Range
TX,WOOD,2.0,21.0,NA,texas,42985,6348.0,15.4,0.1,Wood County,1.0,-1.0,3.0,In Range
TX,YOAKUM,1.0,8.0,NA,texas,8326,935.0,11.4,0.1,Yoakum County,1.0,-1.0,3.0,In Range
TX,YOUNG,2.0,9.0,19.0,texas,18340,2962.0,16.4,0.2,Young County,1.0,-1.0,3.0,In Range
TX,ZAPATA,0.0,0.0,NA,texas,14333,4654.0,32.6,0.3,Zapata County,1.0,-1.0,3.0,In Range
TX,ZAVALA,0.0,0.0,NA,texas,12170,3672.0,31.0,0.3,Zavala County,1.0,-1.0,3.0,In Range
UT,BEAVER,2.0,3.0,NA,utah,6454,628.0,9.8,0.1,Beaver County,1.0,-1.0,3.0,In Range
UT,BOXELDER,2.0,26.0,8.0,utah,51484,5947.0,11.6,0.1,Box Elder County,1.0,-1.0,3.0,In Range
UT,CACHE,2.0,59.0,10.0,utah,118340,16303.0,14.2,0.1,Cache County,2.0,-0.0,4.0,In Range
UT,CARBON,1.0,21.0,7.0,utah,20620,3178.0,15.7,0.2,Carbon County,1.0,-1.0,3.0,In Range
UT,DAGGETT,0.0,0.0,NA,utah,1120,88.0,8.3,0.1,Daggett County,1.0,-1.0,3.0,In Range
UT,DAVIS,2.0,165.0,15.0,utah,329694,23606.0,7.2,0.1,Davis County,3.0,1.0,5.0,In Range
UT,DUCHESNE,1.0,20.0,23.0,utah,20319,2328.0,11.6,0.1,Duchesne County,1.0,-1.0,3.0,In Range
UT,EMERY,0.0,0.0,NA,utah,10632,1360.0,12.9,0.1,Emery County,1.0,-1.0,3.0,In Range
UT,GARFIELD,1.0,5.0,10.0,utah,5016,589.0,12.2,0.1,Garfield County,1.0,-1.0,3.0,In Range
UT,GRAND,1.0,9.0,15.0,utah,9451,1401.0,15.0,0.1,Grand County,1.0,-1.0,3.0,In Range
UT,IRON,1.0,47.0,17.0,utah,47259,10278.0,22.1,0.2,Iron County,1.0,-1.0,3.0,In Range
UT,JUAB,1.0,10.0,24.0,utah,10456,1184.0,11.4,0.1,Juab County,1.0,-1.0,3.0,In Range
UT,KANE,1.0,7.0,NA,utah,7235,823.0,11.8,0.1,Kane County,1.0,-1.0,3.0,In Range
UT,MILLARD,2.0,6.0,27.0,utah,12555,1609.0,12.9,0.1,Millard County,1.0,-1.0,3.0,In Range
UT,MORGAN,0.0,0.0,NA,utah,10617,488.0,4.6,0.0,Morgan County,1.0,-1.0,3.0,In Range
UT,PIUTE,0.0,0.0,NA,utah,1486,271.0,18.7,0.2,Piute County,1.0,-1.0,3.0,In Range
UT,RICH,0.0,0.0,NA,utah,2293,237.0,10.3,0.1,Rich County,1.0,-1.0,3.0,In Range
UT,SALTLAKE,12.0,91.0,NA,utah,1092888,128385.0,11.9,0.1,Salt Lake County,9.0,7.0,11.0,Over
UT,SANJUAN,2.0,8.0,28.5,utah,15252,4366.0,29.2,0.3,San Juan County,1.0,-1.0,3.0,In Range
UT,SANPETE,2.0,14.0,NA,utah,28348,4459.0,17.1,0.2,Sanpete County,1.0,-1.0,3.0,In Range
UT,SEVIER,1.0,21.0,27.0,utah,20847,2475.0,12.1,0.1,Sevier County,1.0,-1.0,3.0,In Range
UT,SUMMIT,1.0,39.0,2.0,utah,39136,2656.0,6.8,0.1,Summit County,1.0,-1.0,3.0,In Range
UT,TOOELE,1.0,62.0,16.0,utah,61625,4956.0,8.1,0.1,Tooele County,1.0,-1.0,3.0,In Range
UT,UINTAH,1.0,37.0,5.0,utah,36963,3512.0,9.6,0.1,Uintah County,1.0,-1.0,3.0,In Range
UT,UTAH,5.0,112.0,15.6,utah,561534,69472.0,12.6,0.1,Utah County,5.0,3.0,7.0,In Range
UT,WASATCH,1.0,28.0,3.0,utah,27785,1950.0,7.1,0.1,Wasatch County,1.0,-1.0,3.0,In Range
UT,WASHINGTON,1.0,152.0,24.0,utah,151876,19330.0,12.9,0.1,Washington County,2.0,-0.0,4.0,In Range
UT,WAYNE,0.0,0.0,NA,utah,2713,383.0,14.1,0.1,Wayne County,1.0,-1.0,3.0,In Range
UT,WEBER,2.0,120.0,18.0,utah,240500,29322.0,12.3,0.1,Weber County,3.0,0.0,5.0,In Range
VT,ADDISON,1.0,37.0,NA,vermont,37035,3260.0,9.5,0.1,Addison County,1.0,-1.0,3.0,In Range
VT,BENNINGTON,1.0,36.0,29.0,vermont,36412,5035.0,14.4,0.1,Bennington County,1.0,-1.0,3.0,In Range
VT,CALEDONIA,1.0,31.0,NA,vermont,30941,4139.0,13.9,0.1,Caledonia County,1.0,-1.0,3.0,In Range
VT,CHITTENDEN,1.0,161.0,27.0,vermont,160743,16626.0,11.0,0.1,Chittenden County,2.0,-0.0,4.0,In Range
VT,ESSEX,0.0,0.0,NA,vermont,6129,1196.0,19.6,0.2,Essex County,1.0,-1.0,3.0,In Range
VT,FRANKLIN,1.0,49.0,16.0,vermont,48618,4362.0,9.1,0.1,Franklin County,1.0,-1.0,3.0,In Range
VT,GRANDISLE,0.0,0.0,NA,vermont,6974,635.0,9.1,0.1,Grand Isle County,1.0,-1.0,3.0,In Range
VT,LAMOILLE,1.0,25.0,NA,vermont,25143,3075.0,12.6,0.1,Lamoille County,1.0,-1.0,3.0,In Range
VT,ORANGE,1.0,29.0,NA,vermont,28868,3598.0,12.8,0.1,Orange County,1.0,-1.0,3.0,In Range
VT,ORLEANS,1.0,27.0,NA,vermont,27086,4238.0,16.2,0.2,Orleans County,1.0,-1.0,3.0,In Range
VT,RUTLAND,1.0,60.0,53.0,vermont,60150,7774.0,13.5,0.1,Rutland County,1.0,-1.0,3.0,In Range
VT,WASHINGTON,1.0,59.0,14.0,vermont,58940,6224.0,11.0,0.1,Washington County,1.0,-1.0,3.0,In Range
VT,WINDHAM,2.0,22.0,NA,vermont,43766,5478.0,12.9,0.1,Windham County,1.0,-1.0,3.0,In Range
VT,WINDSOR,2.0,28.0,NA,vermont,55962,6654.0,12.1,0.1,Windsor County,1.0,-1.0,3.0,In Range
VA,ACCOMACK,0.0,0.0,NA,virginia,32998,6319.0,19.4,0.2,Accomack County,1.0,-1.0,3.0,In Range
VA,ALBEMARLE,1.0,104.0,18.0,virginia,104351,8982.0,9.1,0.1,Albemarle County,1.0,-1.0,4.0,In Range
VA,ALLEGHANY,1.0,16.0,7.0,virginia,15884,2450.0,15.8,0.2,Alleghany County,1.0,-1.0,3.0,In Range
VA,AMELIA,0.0,0.0,NA,virginia,12785,1636.0,12.9,0.1,Amelia County,1.0,-1.0,3.0,In Range
VA,AMHERST,0.0,0.0,NA,virginia,32062,4179.0,13.7,0.1,Amherst County,1.0,-1.0,3.0,In Range
VA,APPOMATTOX,0.0,0.0,NA,virginia,15266,2290.0,15.1,0.2,Appomattox County,1.0,-1.0,3.0,In Range
VA,ARLINGTON,2.0,113.0,NA,virginia,226624,19117.0,8.5,0.1,Arlington County,2.0,0.0,4.0,In Range
VA,AUGUSTA,1.0,74.0,17.0,virginia,74159,6977.0,9.8,0.1,Augusta County,1.0,-1.0,3.0,In Range
VA,BATH,1.0,5.0,NA,virginia,4549,519.0,11.5,0.1,Bath County,1.0,-1.0,3.0,In Range
VA,BEDFORD,1.0,77.0,22.0,virginia,77095,7166.0,9.4,0.1,Bedford County,1.0,-1.0,3.0,In Range
VA,BLAND,0.0,0.0,NA,virginia,6606,834.0,14.1,0.1,Bland County,1.0,-1.0,3.0,In Range
VA,BOTETOURT,0.0,0.0,NA,virginia,33115,2544.0,7.8,0.1,Botetourt County,1.0,-1.0,3.0,In Range
VA,BRUNSWICK,0.0,0.0,NA,virginia,16787,3205.0,21.9,0.2,Brunswick County,1.0,-1.0,3.0,In Range
VA,BUCHANAN,1.0,23.0,19.0,virginia,23177,5095.0,23.2,0.2,Buchanan County,1.0,-1.0,3.0,In Range
VA,BUCKINGHAM,0.0,0.0,NA,virginia,16927,3376.0,22.8,0.2,Buckingham County,1.0,-1.0,3.0,In Range
VA,CAMPBELL,0.0,0.0,NA,virginia,55101,7883.0,14.5,0.1,Campbell County,1.0,-1.0,3.0,In Range
VA,CAROLINE,0.0,0.0,NA,virginia,29795,3206.0,11.0,0.1,Caroline County,1.0,-1.0,3.0,In Range
VA,CARROLL,0.0,0.0,NA,virginia,29641,4998.0,17.0,0.2,Carroll County,1.0,-1.0,3.0,In Range
VA,CHARLESCITY,0.0,0.0,NA,virginia,7024,919.0,13.1,0.1,Charles City County,1.0,-1.0,3.0,In Range
VA,CHARLOTTE,0.0,0.0,NA,virginia,12186,2496.0,20.7,0.2,Charlotte County,1.0,-1.0,3.0,In Range
VA,CHESTERFIELD,2.0,166.0,7.5,virginia,332593,27051.0,8.3,0.1,Chesterfield County,3.0,1.0,5.0,In Range
VA,CLARKE,0.0,0.0,NA,virginia,14365,1162.0,8.2,0.1,Clarke County,1.0,-1.0,3.0,In Range
VA,CRAIG,0.0,0.0,NA,virginia,5240,644.0,12.4,0.1,Craig County,1.0,-1.0,3.0,In Range
VA,CULPEPER,1.0,49.0,33.0,virginia,49117,5219.0,11.0,0.1,Culpeper County,1.0,-1.0,3.0,In Range
VA,CUMBERLAND,0.0,0.0,NA,virginia,9839,1861.0,19.0,0.2,Cumberland County,1.0,-1.0,3.0,In Range
VA,DICKENSON,1.0,15.0,5.0,virginia,15306,3165.0,21.3,0.2,Dickenson County,1.0,-1.0,3.0,In Range
VA,DINWIDDIE,0.0,0.0,NA,virginia,28068,3316.0,12.1,0.1,Dinwiddie County,1.0,-1.0,3.0,In Range
VA,ESSEX,1.0,11.0,27.0,virginia,11084,1590.0,14.5,0.1,Essex County,1.0,-1.0,3.0,In Range
VA,FAIRFAX,4.0,285.0,13.5,virginia,1139045,75137.0,6.7,0.1,Fairfax County,9.0,7.0,12.0,Under
VA,FAUQUIER,1.0,68.0,15.0,virginia,68382,4980.0,7.4,0.1,Fauquier County,1.0,-1.0,3.0,In Range
VA,FLOYD,0.0,0.0,NA,virginia,15581,2178.0,14.1,0.1,Floyd County,1.0,-1.0,3.0,In Range
VA,FLUVANNA,0.0,0.0,NA,virginia,26056,1946.0,7.9,0.1,Fluvanna County,1.0,-1.0,3.0,In Range
VA,FRANKLIN,1.0,56.0,50.0,virginia,56233,8927.0,16.3,0.2,Franklin County,1.0,-1.0,3.0,In Range
VA,FREDERICK,0.0,0.0,NA,virginia,82467,6233.0,7.7,0.1,Frederick County,1.0,-1.0,3.0,In Range
VA,GILES,1.0,17.0,40.0,virginia,16786,2254.0,13.5,0.1,Giles County,1.0,-1.0,3.0,In Range
VA,GLOUCESTER,1.0,37.0,36.0,virginia,37181,3539.0,9.7,0.1,Gloucester County,1.0,-1.0,3.0,In Range
VA,GOOCHLAND,0.0,0.0,NA,virginia,21917,1567.0,7.5,0.1,Goochland County,1.0,-1.0,3.0,In Range
VA,GRAYSON,0.0,0.0,NA,virginia,15999,2969.0,19.9,0.2,Grayson County,1.0,-1.0,3.0,In Range
VA,GREENE,0.0,0.0,NA,virginia,19061,1816.0,9.6,0.1,Greene County,1.0,-1.0,3.0,In Range
VA,GREENSVILLE,0.0,0.0,NA,virginia,11539,2165.0,25.1,0.2,Greensville County,1.0,-1.0,3.0,In Range
VA,HALIFAX,1.0,35.0,27.0,virginia,35223,6180.0,18.0,0.2,Halifax County,1.0,-1.0,3.0,In Range
VA,HANOVER,1.0,102.0,16.0,virginia,101872,6140.0,6.1,0.1,Hanover County,1.0,-1.0,4.0,In Range
VA,HENRICO,2.0,161.0,10.0,virginia,322818,34985.0,11.0,0.1,Henrico County,3.0,1.0,5.0,In Range
VA,HENRY,1.0,52.0,17.0,virginia,52153,10553.0,20.5,0.2,Henry County,1.0,-1.0,3.0,In Range
VA,HIGHLAND,0.0,0.0,NA,virginia,2251,328.0,14.6,0.1,Highland County,1.0,-1.0,3.0,In Range
VA,ISLEOFWIGHT,0.0,0.0,NA,virginia,36004,3633.0,10.2,0.1,Isle of Wight County,1.0,-1.0,3.0,In Range
VA,JAMESCITY,2.0,36.0,26.5,virginia,72142,5680.0,7.9,0.1,James City County,1.0,-1.0,3.0,In Range
VA,KINGANDQUEEN,0.0,0.0,NA,virginia,7162,1060.0,14.8,0.1,King and Queen County,1.0,-1.0,3.0,In Range
VA,KINGGEORGE,0.0,0.0,NA,virginia,25331,1878.0,7.5,0.1,King George County,1.0,-1.0,3.0,In Range
VA,KINGWILLIAM,0.0,0.0,NA,virginia,16159,1409.0,8.8,0.1,King William County,1.0,-1.0,3.0,In Range
VA,LANCASTER,1.0,11.0,41.0,virginia,11003,1491.0,13.7,0.1,Lancaster County,1.0,-1.0,3.0,In Range
VA,LEE,0.0,0.0,NA,virginia,24913,6161.0,26.6,0.2,Lee County,1.0,-1.0,3.0,In Range
VA,LOUDOUN,2.0,182.0,NA,virginia,363494,14077.0,3.9,0.0,Loudoun County,3.0,1.0,6.0,In Range
VA,LOUISA,0.0,0.0,NA,virginia,34312,3920.0,11.5,0.1,Louisa County,1.0,-1.0,3.0,In Range
VA,LUNENBURG,0.0,0.0,NA,virginia,12462,2565.0,22.4,0.2,Lunenburg County,1.0,-1.0,3.0,In Range
VA,MADISON,0.0,0.0,NA,virginia,13121,1598.0,12.3,0.1,Madison County,1.0,-1.0,3.0,In Range
VA,MATHEWS,0.0,0.0,NA,virginia,8794,927.0,10.6,0.1,Mathews County,1.0,-1.0,3.0,In Range
VA,MECKLENBURG,1.0,31.0,23.0,virginia,31112,6384.0,21.1,0.2,Mecklenburg County,1.0,-1.0,3.0,In Range
VA,MIDDLESEX,0.0,0.0,NA,virginia,10621,1489.0,14.4,0.1,Middlesex County,1.0,-1.0,3.0,In Range
VA,MONTGOMERY,2.0,49.0,36.0,virginia,97369,21796.0,24.8,0.2,Montgomery County,1.0,-1.0,3.0,In Range
VA,NELSON,0.0,0.0,NA,virginia,14843,1975.0,13.4,0.1,Nelson County,1.0,-1.0,3.0,In Range
VA,NEWKENT,1.0,20.0,NA,virginia,19999,1201.0,6.2,0.1,New Kent County,1.0,-1.0,3.0,In Range
VA,NORTHAMPTON,1.0,12.0,17.0,virginia,12085,2555.0,21.5,0.2,Northampton County,1.0,-1.0,3.0,In Range
VA,NORTHUMBERLAND,0.0,0.0,NA,virginia,12252,1750.0,14.3,0.1,Northumberland County,1.0,-1.0,3.0,In Range
VA,NOTTOWAY,0.0,0.0,NA,virginia,15560,3334.0,24.3,0.2,Nottoway County,1.0,-1.0,3.0,In Range
VA,ORANGE,0.0,0.0,NA,virginia,34978,3672.0,10.7,0.1,Orange County,1.0,-1.0,3.0,In Range
VA,PAGE,1.0,24.0,16.0,virginia,23845,3991.0,16.9,0.2,Page County,1.0,-1.0,3.0,In Range
VA,PATRICK,1.0,18.0,NA,virginia,18224,3934.0,21.9,0.2,Patrick County,1.0,-1.0,3.0,In Range
VA,PITTSYLVANIA,0.0,0.0,NA,virginia,62546,8923.0,14.6,0.1,Pittsylvania County,1.0,-1.0,3.0,In Range
VA,POWHATAN,0.0,0.0,NA,virginia,28462,1855.0,7.1,0.1,Powhatan County,1.0,-1.0,3.0,In Range
VA,PRINCEEDWARD,1.0,23.0,33.0,virginia,23026,4822.0,25.5,0.2,Prince Edward County,1.0,-1.0,3.0,In Range
VA,PRINCEGEORGE,0.0,0.0,NA,virginia,37563,3424.0,10.5,0.1,Prince George County,1.0,-1.0,3.0,In Range
